Price,Close,High,Low,Open,Volume
2024-04-16,257.781982421875,259.5966602634863,256.00609999727055,258.93675318168226,2017600
2024-04-17,256.2584228515625,260.819372076257,255.59854537281356,259.62577626333643,2175100
2024-04-18,254.97747802734375,258.0537179098044,254.81249384072342,257.7820018961189,2082700
2024-04-19,260.9746398925781,261.4113400631643,252.96868727386277,256.8018521917827,3380100
2024-04-22,263.8664855957031,265.06011095643026,261.857712286731,261.857712286731,2165800
2024-04-23,265.44830322265625,266.3604990452116,263.031940851714,264.0897231512411,2493300
2024-04-24,264.9339904785156,266.72924118998594,261.6733685949196,262.6243894807237,2467100
2024-04-25,261.4113464355469,266.2343276789228,259.3346365814387,265.36095693128283,1794000
2024-04-26,261.99359130859375,263.6432849520288,257.8595991162522,257.8595991162522,2436900
2024-04-29,268.2042541503906,268.67003604978106,261.03284763787883,261.2172295113278,2678900
2024-04-30,265.83642578125,267.9519308407308,264.29346403888627,267.94221717973596,2477300
2024-05-01,269.16497802734375,271.5619129373984,265.2930176398797,266.06934060381667,2323700
2024-05-02,270.1548156738281,270.3877066329847,266.7680350303758,269.47551088985887,3177500
2024-05-03,302.08160400390625,313.05703562713876,299.54879614440864,304.11948891750586,9644700
2024-05-06,290.6209411621094,303.4789862039661,288.7188995917363,301.68370606761033,4717600
2024-05-07,291.4166564941406,293.9494641161841,289.6796287447885,292.8237751302561,2452100
2024-05-08,298.2193298339844,298.47164814016054,290.0484220189803,291.242017912422,2859600
2024-05-09,303.6051330566406,305.2936814701567,297.2586170681929,300.37365231865664,2921300
2024-05-10,300.9753112792969,305.5751154042828,300.65508618414896,303.6342782790063,2611800
2024-05-13,299.32562255859375,302.9161535322401,297.9767265185772,302.9161535322401,1558500
2024-05-14,302.1980285644531,303.1587334024737,298.3745773062077,299.59731409265015,1631100
2024-05-15,309.6023254394531,311.9313239082688,303.61483028506325,305.50715819931355,3466000
2024-05-16,307.57928466796875,308.9670792556256,303.7091418924225,307.4913302668383,2367800
2024-05-17,305.3803405761719,308.12658184128287,303.3279817046056,308.12658184128287,1974200
2024-05-20,307.40338134765625,308.6445554637349,305.52693128125986,307.2763261575927,1394600
2024-05-21,307.70635986328125,309.48507295778165,304.82328061862216,306.98312947613647,1705900
2024-05-22,302.3897705078125,307.85293488435997,301.5199494868234,307.5597535431063,2849100
2024-05-23,299.5457763671875,304.9112034047214,297.47388213138794,301.471079940107,2139700
2024-05-24,298.9007568359375,300.52309648051016,297.00477133716953,299.4676138500886,2425800
2024-05-28,293.37896728515625,296.6236466956525,291.54161798463036,296.2326984677567,2636700
2024-05-29,289.6456298828125,292.27459861906846,289.0983381587377,292.25506313790936,2475900
2024-05-30,294.1705627441406,296.68225876016055,288.78557047344424,290.4372281785188,2727100
2024-05-31,298.9105529785156,298.9594065947991,292.7046226272297,295.157682597974,4488900
2024-06-03,300.4449157714844,304.41279545154583,296.9559088656909,299.8292051616196,2447400
2024-06-04,300.3960266113281,303.8654979710136,300.08327998605915,301.01173720946394,1830200
2024-06-05,300.4058532714844,303.2693672797649,299.4480777757244,300.8163071802643,1748600
2024-06-06,298.7541809082031,302.97617128851266,297.40548705128515,299.95628409049147,1927900
2024-06-07,298.099365234375,300.9726617170243,297.57163881319127,299.76080572371944,1925000
2024-06-10,297.8061828613281,298.5978023155335,294.0630951843546,297.6400268829023,1992800
2024-06-11,293.8774108886719,295.7147303983624,292.99780718463484,295.43133170055415,1740200
2024-06-12,294.2487487792969,296.6529550357959,292.6361917805358,294.45400553971405,1640100
2024-06-13,291.727294921875,292.54823247429414,288.59988820537853,290.2222278298595,1732700
2024-06-14,291.8445739746094,292.93915740228965,289.1862871537453,290.857480429037,1713600
2024-06-17,296.3988342285156,297.0731811029248,289.83130410504026,291.7175068928061,1875900
2024-06-18,299.04736328125,299.5946550185161,295.1674376785685,295.8808853977588,2166200
2024-06-20,302.85888671875,303.2595579384348,296.66270941567495,297.9136661647622,2890200
2024-06-21,301.16815185546875,306.32835257997147,300.317896084269,306.02538856552474,6933300
2024-06-24,310.93145751953125,311.1171489769321,300.9335860797483,302.96637963292386,3389300
2024-06-25,312.06512451171875,318.7206090010733,311.1757680609544,311.9869527669435,3427700
2024-06-26,305.7223815917969,310.28640647466256,304.64733371167915,309.9834425027875,2800200
2024-06-27,306.5726623535156,309.60233214557235,303.6700477520375,304.6571413171521,2082200
2024-06-28,305.3608093261719,309.49481543565327,303.5429955032556,306.5824479779406,3518100
2024-07-01,303.9534606933594,311.76216493562663,303.1911594141094,306.23058187843924,1769400
2024-07-02,303.7189025878906,305.3412422872545,300.6599444743535,303.2107116486966,1542700
2024-07-03,302.3604736328125,305.44877988685994,299.1646476626377,304.422585469996,1000700
2024-07-05,303.826416015625,306.299011388645,301.5688302326572,303.97300668494205,1274400
2024-07-08,304.39324951171875,308.32205848169605,303.56252926818075,304.2955124550974,1167200
2024-07-09,308.7423095703125,308.90843573175323,300.6501759983293,304.54963719247854,1852500
2024-07-10,314.3716125488281,315.55415039514395,307.50111806625694,309.8661937588886,2192100
2024-07-11,317.7140197753906,320.54821562440253,312.91541933190217,314.69413245599713,2254000
2024-07-12,323.3237609863281,326.2752590751588,318.6131449834178,320.382075375986,2191300
2024-07-15,322.6591796875,325.258830196205,320.43091208363296,324.34993823972945,1688800
2024-07-16,325.5813903808594,328.2885310267008,320.55799768640236,322.9621743180045,1879400
2024-07-17,328.053955078125,328.97259986299974,321.14436002238256,322.51258928461846,1933200
2024-07-18,323.4605712890625,331.28884069494234,323.1673899658745,326.6172960528001,2228400
2024-07-19,323.77337646484375,326.4023454970767,320.97825143598516,326.07981615808717,1848700
2024-07-22,328.34716796875,329.44175148374,324.9265795718244,325.669345453495,1733700
2024-07-23,325.6790771484375,329.39287649063425,323.79287425571266,326.77366059239887,1458200
2024-07-24,327.99530029296875,329.5296855801939,322.84488253269484,325.6888608607156,2459300
2024-07-25,326.71502685546875,338.98029673010075,325.4640700776542,328.36668468733143,2435700
2024-07-26,327.2525329589844,331.24973062053647,325.7181478186242,326.96910447107774,1515500
2024-07-29,324.9656677246094,327.24278907436775,323.7831000221127,326.50002322158144,1611200
2024-07-30,325.71820068359375,330.88818409443087,324.14474432930126,325.4445548034923,1584000
2024-07-31,324.9265441894531,328.7771513801281,323.06965951264317,324.0274050713852,2120500
2024-08-01,327.9171447753906,333.15554702304036,325.89410393286835,328.4644365262425,2387700
2024-08-02,326.4120788574219,330.67317016347823,318.3395105873904,329.76427812629197,2106200
2024-08-05,317.841064453125,325.7768244977528,314.117512165314,325.17089648821167,2974900
2024-08-06,321.4864501953125,325.425012146276,316.17962904884405,317.85085225402594,2436500
2024-08-07,305.40966796875,315.6714328125,299.63375674910543,313.70702828407286,4618400
2024-08-08,317.3230895996094,317.7433261432607,305.6930954480945,306.8756333273869,2746700
2024-08-09,315.1730041503906,317.6651650109167,312.0846979161741,316.4044255126544,1786400
2024-08-12,312.739501953125,316.5510086681461,310.7164611418266,316.5510086681461,1828700
2024-08-13,316.1112365722656,316.6487456610695,311.9283469275272,314.47911417371864,1632800
2024-08-14,315.4075622558594,317.0005539937734,312.3094735330155,313.15972925682615,1656100
2024-08-15,318.0072326660156,319.7370623557656,314.6354978701358,316.53148354880966,1886800
2024-08-16,316.334228515625,319.66054518082734,315.4091571341959,318.50911632255156,1442500
2024-08-19,322.760498046875,322.9671539799614,316.3047000430411,316.3538938256884,1214200
2024-08-20,323.3312683105469,325.25030633686316,321.4319318233283,322.9081056796226,1352600
2024-08-21,323.9217224121094,325.73249195199566,322.7014283822111,324.31536274115734,1138200
2024-08-22,319.3751220703125,324.26617914522757,317.98751508975715,324.26617914522757,2172000
2024-08-23,323.5772705078125,326.0277393287911,320.2116112123854,321.08745867756255,1771100
2024-08-26,321.5893859863281,325.0141200597094,320.32971886154996,323.1934996755886,1769900
2024-08-27,321.73699951171875,324.5909295755244,320.4084370585994,323.20335260468505,1444300
2024-08-28,324.25634765625,325.2601651242887,320.2214963758508,320.7627481233674,1444200
2024-08-29,325.7522277832031,328.960425333876,324.0201741136525,326.4017479092846,1294300
2024-08-30,328.52740478515625,330.32835373947887,325.06332755408476,326.67729208073814,2173400
2024-09-03,325.2601623535156,327.84839202855864,323.87255530227395,326.61824712846857,2120500
2024-09-04,325.3880920410156,325.8407769408823,322.39637132846883,324.6893481360002,1622100
2024-09-05,319.2077941894531,326.588662867894,316.7967284408614,325.64392008624645,1977400
2024-09-06,315.4681701660156,321.7763562823244,313.9329518636039,319.54242414514584,2242400
2024-09-09,320.7430725097656,322.60303597365686,315.0155106716118,317.39705436959264,1707800
2024-09-10,323.7052307128906,324.00048349797,317.2691344512607,321.8058942634968,1408400
2024-09-11,324.7385559082031,325.39789670305004,315.212291745797,322.6030113195551,1711000
2024-09-12,324.8172912597656,327.100447353596,321.22527423455716,324.9747534075643,1590400
2024-09-13,327.1693115234375,329.137543134268,321.953479735038,322.7506111347979,1397000
2024-09-16,329.9346923828125,332.19814684458345,327.6318648775023,330.50546636638546,2360600
2024-09-17,327.51373291015625,329.26545786858895,325.8210524983019,329.26545786858895,2014000
2024-09-18,327.6318664550781,333.6152776900581,325.74235078291815,328.6258030547783,1366600
2024-09-19,330.6137390136719,333.3200576600522,329.2949973170881,331.6765709403493,1626100
2024-09-20,332.0210266113281,333.5857672858624,328.96041055019475,329.8264373460503,4068200
2024-09-23,330.27911376953125,333.7825939081243,328.064853054961,333.61528099524355,1677500
2024-09-24,325.66363525390625,330.0823058771638,325.25029337616786,327.8581944118006,2101000
2024-09-25,307.8904724121094,324.2661746780759,307.20160933234104,323.7741167498846,4249500
2024-09-26,314.0314025878906,314.70059421948156,308.3924074375837,308.69748097648056,2555700
2024-09-27,317.544677734375,322.77033054791605,315.42880460928393,317.57420000885924,2432600
2024-09-30,317.0919494628906,318.0957668187512,313.7262901820784,316.21610200151673,1966900
2024-10-01,315.2320251464844,317.0821679191599,311.8860369566501,316.9345265018741,2097400
2024-10-02,314.6513671875,315.57643847635285,311.15773794854186,312.58471792447057,2614400
2024-10-03,312.4371337890625,314.6513946139926,310.4492004052223,312.0729856702708,1525300
2024-10-04,314.5824890136719,315.6453209604668,311.4037838770272,313.6574176744089,1467800
2024-10-07,312.4075927734375,315.12373213343426,310.90189670411525,314.9957922659701,1262300
2024-10-08,312.6339111328125,314.86787329840234,311.4529901509729,314.10026414871544,1453300
2024-10-09,317.2887878417969,317.85956180782904,309.7012632139441,311.630121828436,1379400
2024-10-10,315.9110412597656,317.4462595959722,313.6869298096675,315.8519967108987,1254600
2024-10-11,323.13446044921875,323.9414426917965,315.01550430744356,317.0821536955531,1567200
2024-10-14,319.46368408203125,321.7566908428343,317.465930097462,320.4182776628056,1613300
2024-10-15,319.9262390136719,322.1306490514575,318.8830785470173,320.85131037585,1956200
2024-10-16,316.52117919921875,321.5401759386434,316.2161056945539,321.0185957500714,1776700
2024-10-17,316.2259521484375,320.7430706042685,315.4091491575779,320.7430706042685,1635600
2024-10-18,316.55072021484375,317.436418507692,314.1101020001914,315.5173805124929,1552100
2024-10-21,311.7088317871094,316.6884553789008,310.8526558383814,315.07452106892845,1533200
2024-10-22,314.5824890136719,315.9799167591399,308.99271796613283,310.2326835652546,2106500
2024-10-23,309.8981018066406,313.4901189614525,308.7171807047923,310.9904861111478,1526300
2024-10-24,310.675537109375,312.20090467366117,308.6482608478187,309.43554151980527,1326600
2024-10-25,311.945068359375,314.1298068556457,309.8784189656865,313.4310629439784,1604400
2024-10-28,312.1320495605469,315.0548749506168,310.8822031611763,313.00789708421195,1816000
2024-10-29,310.9806213378906,314.1396249365916,309.81937179520514,311.97458799761023,1466500
2024-10-30,310.5279235839844,312.85042257322107,305.69591115863284,306.99495128795115,2223600
2024-10-31,315.07452392578125,318.26304956590855,310.63615197565906,312.6437566537692,2713500
2024-11-01,314.14947509765625,316.5900933127184,311.87616979806955,313.62789487811546,1826700
2024-11-04,311.87615966796875,315.48784804271304,309.61267517845994,315.48784804271304,2090100
2024-11-05,314.2183532714844,314.44468069245363,308.04792776688475,311.13806590361116,1472300
2024-11-06,316.6786804199219,320.22150385163775,313.1161854809982,319.8376842148189,2208600
2024-11-07,316.7967224121094,317.83988276285083,313.48025695429646,316.88528923062546,2654700
2024-11-08,320.1131896972656,323.03601485630384,316.17672645453837,317.357677440489,1978100
2024-11-11,316.6983337402344,322.3766716420785,316.5014985481177,320.73321491595595,2457000
2024-11-12,294.09320068359375,316.11771998474813,289.1332479911408,314.5136062148691,6680300
2024-11-13,296.6518859863281,302.5467303522893,294.16207407237215,301.13945188632124,3725600
2024-11-14,291.2294006347656,293.7389141094673,287.686577515255,293.17796085870464,3515600
2024-11-15,279.1051025390625,286.86979158820543,275.1784896163382,286.86979158820543,5324700
2024-11-18,276.52593994140625,279.1050785105667,274.3435593196543,277.1409662239907,3175900
2024-11-19,277.7064208984375,279.3431913200015,273.3515889550558,275.44469461502126,3210300
2024-11-20,285.56292724609375,286.1680542833435,276.32754252180615,278.84719475239973,4759200
2024-11-21,287.57666015625,288.7769544259809,281.8628428758188,285.87044347143313,3553200
2024-11-22,292.1695556640625,293.1119542161765,286.465637720114,288.5091259008015,3053200
2024-11-25,291.643798828125,294.9371986518405,291.1478059729751,291.19739314928955,4695700
2024-11-26,277.76593017578125,278.0932721421188,255.7339056148623,262.1024672351711,17010300
2024-11-27,277.825439453125,280.4244371171448,275.7720218093839,276.76400749934567,6622800
2024-11-29,280.6029968261719,281.36684520816067,275.41493086581573,277.2203218755123,2232800
2024-12-02,275.8712463378906,280.12687373132286,274.67095204287233,279.81933029408384,4677800
2024-12-03,276.0894775390625,279.1249514719113,274.2840562325178,274.780049100931,5468800
2024-12-04,276.02996826171875,277.17074583523754,271.665206683555,273.59959103174134,4173900
2024-12-05,272.1314392089844,276.8037139177765,270.96090328205673,274.780054498459,3187000
2024-12-06,270.39544677734375,273.153165791939,269.30428673384995,272.8059950179187,3970200
2024-12-09,275.4049987792969,277.7560000791437,270.0978691517558,270.9708214242562,3222100
2024-12-10,273.5400695800781,275.67283288031774,270.17722336861453,275.63314497401956,2791400
2024-12-11,271.21881103515625,274.0658051207211,268.4114745806161,273.78805033854405,4493500
2024-12-12,271.8636169433594,273.6690383052264,269.9689204952026,271.61562050155356,3749200
2024-12-13,268.451171875,271.87353473314556,267.85597438580055,270.77241483717626,2906300
2024-12-16,264.36419677734375,270.50459086166705,264.08644198414504,268.4511731371256,3711100
2024-12-17,263.8186340332031,268.09409038366005,262.68775569695964,263.33254040848254,4742500
2024-12-18,256.7060546875,265.04865794196854,256.60685006427076,263.05475702516316,4093600
2024-12-19,259.0967712402344,259.71179758713305,251.27000395267737,255.9323341442845,4725800
2024-12-20,261.2691955566406,267.44924702306884,260.10855898063846,266.8441502839486,13687600
2024-12-23,261.8842468261719,262.6778233437164,258.77932648034766,261.00136494787523,3025700
2024-12-24,262.37030029296875,262.42981701589326,259.26538006406236,260.3764295289925,1520600
2024-12-26,261.07080078125,262.60839684790307,259.6621979779705,260.1085733988679,1637300
2024-12-27,260.5450439453125,261.38823786399024,258.4222102412433,259.007478184725,2157400
2024-12-30,257.2218933105469,259.46379079678405,256.42831681837583,258.739630299751,3039300
2024-12-31,258.5511779785156,259.44395909051553,256.77551502628086,258.6602818789479,1966200
2025-01-02,257.2020568847656,261.46758338174914,256.23982952314816,260.0788094250337,2357400
2025-01-03,259.12652587890625,259.97961911608473,257.70799348331684,257.9163020200459,2979700
2025-01-06,256.517578125,259.09674699552573,254.98991167297305,256.97388306983885,4668200
2025-01-07,259.95977783203125,263.0845268251287,257.2715049817223,258.1345277226442,3173700
2025-01-08,262.092529296875,262.132217200706,257.73772788269116,259.87049105034845,2421500
2025-01-10,260.12841796875,262.667898909227,258.4618590047489,258.69995615560657,2721800
2025-01-13,268.0246276855469,268.32221129631756,259.1860311696317,260.0093660080987,3365900
2025-01-14,264.95941162109375,269.4332469662069,262.78696031048287,269.4332469662069,2942300
2025-01-15,266.7846374511719,270.63354682342276,266.4275068560449,267.1714961334748,3737500
2025-01-16,267.2707214355469,268.1436737656133,265.0089950681037,266.7648292733975,2684500
2025-01-17,269.9292297363281,274.7502962560612,267.6179162432379,274.7502962560612,3244000
2025-01-21,272.60760498046875,274.28406334099355,268.11391068710424,269.95901994738136,3928500
2025-01-22,271.24859619140625,272.8159204157401,269.88958050603367,270.47484848797495,3518300
2025-01-23,275.65301513671875,275.7720485873924,270.1375765868112,271.2485958237704,2496000
2025-01-24,273.2127380371094,275.1371626075238,271.30811201109634,274.0460024631764,2008600
2025-01-27,280.682373046875,280.96012783900335,273.9666103127332,275.14707574752913,3493200
2025-01-28,278.0535888671875,281.22795532217657,277.726246895399,277.88496824544865,2735500
2025-01-29,279.42254638671875,280.7716627853372,277.0715449390197,277.7857759093463,2454900
2025-01-30,281.7437744140625,283.40040389315664,279.382873820416,282.71593132180055,2556100
2025-01-31,283.132568359375,284.39237928472255,279.72013517117296,279.9185141449517,3800400
2025-02-03,286.5549011230469,287.2592024857605,281.12873819357526,284.61061764914683,4473500
2025-02-04,286.7037048339844,288.1520257965866,282.23976904824224,283.2912715003769,3262400
2025-02-05,305.3431396484375,305.74985744983707,287.19971130758216,288.36034798699103,5890600
2025-02-06,295.3935241699219,307.0096691699053,294.73880992277714,307.0096691699053,4624500
2025-02-07,291.1875,297.2088303806359,290.23517190152864,296.7624549654169,3388300
2025-02-10,292.427490234375,294.50073683694853,288.34051375289965,294.50073683694853,2375600
2025-02-11,294.2825012207031,295.5621713363554,286.0490011922079,288.2313819884363,3506900
2025-02-12,292.6953125,293.8261907842131,290.2847943969174,291.4652598593493,2629900
2025-02-13,294.5899963378906,295.95894145592587,291.19739190306404,295.1653347272816,2061700
2025-02-14,291.1600036621094,295.1600036621094,290.45001220703125,294.75,2189300
2025-02-18,292.79998779296875,293.3299865722656,289.0,291.760009765625,2162200
2025-02-19,294.2699890136719,295.9700012207031,291.79998779296875,292.0,2806900
2025-02-20,297.92999267578125,298.1300048828125,293.92999267578125,294.6700134277344,2319000
2025-02-21,303.010009765625,305.3299865722656,297.19000244140625,299.2300109863281,3261000
2025-02-24,309.05499267578125,313.510009765625,304.3999938964844,305.2799987792969,1143872
