Price,Close,High,Low,Open,Volume
2024-06-14,5.639999866485596,6.104000091552734,5.570000171661377,5.699999809265137,2267900
2024-06-17,5.090000152587891,5.610000133514404,4.671000003814697,5.610000133514404,2134600
2024-06-18,4.849999904632568,5.079999923706055,4.742000102996826,5.070000171661377,1549700
2024-06-20,5.190000057220459,5.210000038146973,4.690000057220459,4.860000133514404,1623200
2024-06-21,5.260000228881836,5.5,5.079999923706055,5.150000095367432,6842300
2024-06-24,5.550000190734863,5.829999923706055,5.289999961853027,5.300000190734863,1371800
2024-06-25,5.210000038146973,5.579999923706055,5.170000076293945,5.579999923706055,692100
2024-06-26,4.449999809265137,5.170000076293945,4.360000133514404,5.079999923706055,1425100
2024-06-27,4.53000020980835,4.650000095367432,4.400000095367432,4.5,783800
2024-06-28,4.5,4.709000110626221,4.420000076293945,4.53000020980835,1985700
2024-07-01,4.420000076293945,4.739999771118164,4.385000228881836,4.460000038146973,1121300
2024-07-02,4.429999828338623,4.681000232696533,4.349999904632568,4.409999847412109,703000
2024-07-03,4.349999904632568,4.550000190734863,4.289999961853027,4.440000057220459,401800
2024-07-05,4.230000019073486,4.440000057220459,4.150000095367432,4.389999866485596,909600
2024-07-08,4.800000190734863,4.820000171661377,4.239999771118164,4.25,752300
2024-07-09,4.699999809265137,4.860000133514404,4.610000133514404,4.820000171661377,475900
2024-07-10,4.75,4.860000133514404,4.71999979019165,4.730000019073486,340600
2024-07-11,4.960000038146973,5.090000152587891,4.800000190734863,4.809999942779541,642000
2024-07-12,5.289999961853027,5.380000114440918,5.054999828338623,5.099999904632568,693200
2024-07-15,5.360000133514404,5.489999771118164,5.21999979019165,5.369999885559082,735900
2024-07-16,5.599999904632568,5.650000095367432,5.309999942779541,5.409999847412109,551800
2024-07-17,5.320000171661377,5.829999923706055,5.179999828338623,5.510000228881836,701500
2024-07-18,5.159999847412109,5.429999828338623,5.050000190734863,5.300000190734863,432500
2024-07-19,5.039999961853027,5.230000019073486,5.0,5.170000076293945,226500
2024-07-22,5.460000038146973,5.489999771118164,5.039999961853027,5.090000152587891,353800
2024-07-23,5.570000171661377,5.619999885559082,5.260000228881836,5.389999866485596,282800
2024-07-24,5.449999809265137,5.670000076293945,5.329999923706055,5.480000019073486,268300
2024-07-25,5.460000038146973,5.629000186920166,5.380000114440918,5.440000057220459,293300
2024-07-26,5.539999961853027,5.630000114440918,5.329999923706055,5.590000152587891,315200
2024-07-29,5.480000019073486,5.539999961853027,5.320000171661377,5.510000228881836,280100
2024-07-30,5.320000171661377,5.619999885559082,5.210000038146973,5.519999980926514,455900
2024-07-31,5.570000171661377,5.739999771118164,4.960000038146973,5.329999923706055,552700
2024-08-01,5.75,7.849999904632568,5.429999828338623,5.940000057220459,8111600
2024-08-02,5.699999809265137,5.929999828338623,5.380000114440918,5.5,839700
2024-08-05,5.670000076293945,6.019999980926514,5.110000133514404,5.119999885559082,977800
2024-08-06,6.099999904632568,6.420000076293945,5.360000133514404,5.699999809265137,705700
2024-08-07,5.769999980926514,6.320000171661377,5.724999904632568,6.300000190734863,421400
2024-08-08,5.960000038146973,6.050000190734863,5.659999847412109,5.840000152587891,296800
2024-08-09,5.71999979019165,6.010000228881836,5.550000190734863,5.949999809265137,303500
2024-08-12,5.639999866485596,5.71999979019165,5.449999809265137,5.71999979019165,472400
2024-08-13,5.710000038146973,5.820000171661377,5.605000019073486,5.690000057220459,264800
2024-08-14,5.449999809265137,5.769999980926514,5.420000076293945,5.769999980926514,311300
2024-08-15,5.820000171661377,6.039999961853027,5.53000020980835,5.579999923706055,474300
2024-08-16,5.78000020980835,5.989999771118164,5.639999866485596,5.849999904632568,266400
2024-08-19,5.829999923706055,5.949999809265137,5.71999979019165,5.820000171661377,297500
2024-08-20,5.869999885559082,5.900000095367432,5.71999979019165,5.829999923706055,243000
2024-08-21,6.269999980926514,6.320000171661377,5.789999961853027,5.909999847412109,353900
2024-08-22,6.875,7.739999771118164,6.179999828338623,6.260000228881836,1595100
2024-08-23,7.610000133514404,8.25,6.820000171661377,6.920000076293945,1130700
2024-08-26,7.820000171661377,8.390000343322754,7.400000095367432,7.820000171661377,1163600
2024-08-27,7.840000152587891,7.96999979019165,7.409999847412109,7.659999847412109,487100
2024-08-28,7.539999961853027,7.730000019073486,6.849999904632568,7.730000019073486,809000
2024-08-29,7.619999885559082,8.619999885559082,7.53000020980835,8.039999961853027,830400
2024-08-30,7.329999923706055,7.960000038146973,6.949999809265137,7.699999809265137,1320100
2024-09-03,7.289999961853027,7.739999771118164,7.119999885559082,7.260000228881836,590500
2024-09-04,7.650000095367432,7.949999809265137,7.063000202178955,7.25,553400
2024-09-05,7.610000133514404,7.739999771118164,7.420000076293945,7.650000095367432,213800
2024-09-06,7.079999923706055,7.71999979019165,6.960000038146973,7.639999866485596,367100
2024-09-09,6.880000114440918,7.190000057220459,6.710000038146973,7.119999885559082,444600
2024-09-10,7.579999923706055,7.610000133514404,6.829999923706055,6.929999828338623,349100
2024-09-11,7.559999942779541,7.730000019073486,7.320000171661377,7.539999961853027,377300
2024-09-12,7.5,7.710000038146973,7.329999923706055,7.519999980926514,208600
2024-09-13,7.849999904632568,8.199999809265137,7.570000171661377,7.570000171661377,403800
2024-09-16,7.980000019073486,8.09000015258789,7.610000133514404,7.699999809265137,274600
2024-09-17,8.260000228881836,8.430000305175781,7.960000038146973,8.029999732971191,506500
2024-09-18,8.6899995803833,8.824000358581543,8.09000015258789,8.170000076293945,468400
2024-09-19,8.710000038146973,9.46500015258789,8.699999809265137,8.960000038146973,518600
2024-09-20,8.640000343322754,8.763999938964844,8.369999885559082,8.6899995803833,419400
2024-09-23,8.25,8.760000228881836,8.100000381469727,8.760000228881836,336200
2024-09-24,8.0,8.270000457763672,7.936999797821045,8.25,592600
2024-09-25,8.770000457763672,8.880000114440918,7.84499979019165,7.980000019073486,360700
2024-09-26,9.569999694824219,10.199999809265137,8.699999809265137,8.979999542236328,4290600
2024-09-27,9.899999618530273,12.008999824523926,9.699999809265137,11.479999542236328,4092800
2024-09-30,10.100000381469727,10.449999809265137,9.654999732971191,9.880000114440918,1117900
2024-10-01,9.5,10.09000015258789,9.09000015258789,9.949999809265137,904800
2024-10-02,10.130000114440918,10.324999809265137,9.600000381469727,10.0,626700
2024-10-03,10.09000015258789,10.34000015258789,9.899999618530273,10.0,434100
2024-10-04,10.479999542236328,10.63700008392334,10.0600004196167,10.199999809265137,533900
2024-10-07,10.430000305175781,10.720000267028809,10.039999961853027,10.550000190734863,549200
2024-10-08,11.399999618530273,12.0,10.3100004196167,10.5,1039900
2024-10-09,10.899999618530273,13.069999694824219,10.66100025177002,12.479999542236328,1739900
2024-10-10,10.75,10.880000114440918,10.3100004196167,10.800000190734863,745400
2024-10-11,10.779999732971191,10.916999816894531,10.4399995803833,10.670000076293945,433000
2024-10-14,10.40999984741211,11.09000015258789,10.350000381469727,10.880000114440918,530100
2024-10-15,10.970000267028809,11.829999923706055,10.369999885559082,10.369999885559082,838600
2024-10-16,11.510000228881836,11.729999542236328,11.055000305175781,11.119999885559082,597900
2024-10-17,11.420000076293945,11.9399995803833,11.109999656677246,11.529999732971191,471700
2024-10-18,11.649999618530273,12.300000190734863,11.430000305175781,11.430000305175781,811300
2024-10-21,11.239999771118164,11.770999908447266,10.920000076293945,11.649999618530273,601700
2024-10-22,11.470000267028809,11.675000190734863,10.87600040435791,11.25,615900
2024-10-23,11.3100004196167,11.670000076293945,10.824000358581543,11.34000015258789,591200
2024-10-24,11.5600004196167,11.779999732971191,11.239999771118164,11.329999923706055,393300
2024-10-25,12.149999618530273,12.1899995803833,11.609999656677246,11.770000457763672,638500
2024-10-28,12.40999984741211,12.850000381469727,12.220000267028809,12.3100004196167,750600
2024-10-29,12.0600004196167,12.579999923706055,11.861000061035156,12.579999923706055,645800
2024-10-30,10.34000015258789,12.180000305175781,10.329999923706055,12.180000305175781,913100
2024-10-31,9.369999885559082,10.800999641418457,9.109999656677246,10.460000038146973,2345200
2024-11-01,9.039999961853027,9.666000366210938,8.770000457763672,9.5,1276400
2024-11-04,8.84000015258789,9.260000228881836,8.770000457763672,9.0,888100
2024-11-05,8.90999984741211,9.095000267028809,8.600000381469727,8.899999618530273,804100
2024-11-06,8.880000114440918,9.34000015258789,8.75,9.180000305175781,765700
2024-11-07,8.180000305175781,8.989999771118164,8.149999618530273,8.859999656677246,951800
2024-11-08,8.180000305175781,8.470000267028809,8.029999732971191,8.130000114440918,666400
2024-11-11,8.029999732971191,8.282999992370605,7.929999828338623,8.239999771118164,516500
2024-11-12,8.010000228881836,8.180000305175781,7.769999980926514,8.020000457763672,453600
2024-11-13,7.09499979019165,8.119999885559082,7.074999809265137,8.020000457763672,1036400
2024-11-14,7.110000133514404,7.5,6.949999809265137,7.079999923706055,585900
2024-11-15,6.53000020980835,7.110000133514404,6.480000019073486,7.019999980926514,913900
2024-11-18,6.429999828338623,6.63100004196167,6.199999809265137,6.539999961853027,850200
2024-11-19,6.420000076293945,6.570000171661377,6.190000057220459,6.449999809265137,453700
2024-11-20,6.28000020980835,6.550000190734863,6.039999961853027,6.510000228881836,552700
2024-11-21,6.380000114440918,6.5,6.0920000076293945,6.28000020980835,465600
2024-11-22,6.440000057220459,6.739999771118164,6.230000019073486,6.360000133514404,499800
2024-11-25,6.929999828338623,7.070000171661377,6.5,6.619999885559082,748100
2024-11-26,6.889999866485596,7.5,6.889999866485596,6.920000076293945,717300
2024-11-27,7.019999980926514,7.099999904632568,6.761000156402588,7.019999980926514,271500
2024-11-29,7.239999771118164,7.255000114440918,6.980000019073486,7.099999904632568,248500
2024-12-02,7.269999980926514,7.380000114440918,6.989999771118164,7.21999979019165,565400
2024-12-03,6.869999885559082,7.460000038146973,6.849999904632568,7.199999809265137,591900
2024-12-04,6.699999809265137,7.059999942779541,6.650000095367432,6.949999809265137,501200
2024-12-05,6.190000057220459,6.789999961853027,6.184999942779541,6.619999885559082,552800
2024-12-06,6.099999904632568,6.570000171661377,6.079999923706055,6.510000228881836,731600
2024-12-09,5.789999961853027,6.21999979019165,5.739999771118164,6.150000095367432,924100
2024-12-10,5.760000228881836,6.03000020980835,5.550000190734863,5.849999904632568,679300
2024-12-11,6.139999866485596,6.440000057220459,5.679999828338623,5.679999828338623,889200
2024-12-12,5.800000190734863,6.300000190734863,5.670000076293945,6.099999904632568,865400
2024-12-13,5.639999866485596,5.909999847412109,5.550000190734863,5.769999980926514,613100
2024-12-16,5.849999904632568,6.059999942779541,5.630000114440918,5.690000057220459,634700
2024-12-17,4.639999866485596,5.349999904632568,4.580999851226807,5.210000038146973,6316500
2024-12-18,3.875,4.619999885559082,3.809999942779541,4.619999885559082,2545600
2024-12-19,4.079999923706055,4.489999771118164,3.8499999046325684,4.019999980926514,1864100
2024-12-20,4.230000019073486,4.28000020980835,3.9600000381469727,4.019999980926514,858600
2024-12-23,4.03000020980835,4.289999961853027,4.010000228881836,4.210000038146973,602600
2024-12-24,4.010000228881836,4.114999771118164,3.9800000190734863,4.019999980926514,374000
2024-12-26,4.079999923706055,4.138000011444092,3.890000104904175,3.9700000286102295,587000
2024-12-27,4.0,4.300000190734863,3.9000000953674316,4.090000152587891,793300
2024-12-30,3.880000114440918,3.9600000381469727,3.740000009536743,3.950000047683716,887700
2024-12-31,3.880000114440918,3.9600000381469727,3.799999952316284,3.9000000953674316,733800
2025-01-02,3.690000057220459,4.0,3.640000104904175,3.950000047683716,965000
2025-01-03,3.7300000190734863,3.869999885559082,3.680000066757202,3.7300000190734863,624200
2025-01-06,3.9200000762939453,3.950000047683716,3.674999952316284,3.7899999618530273,959400
2025-01-07,4.010000228881836,4.289999961853027,3.9000000953674316,4.159999847412109,1936400
2025-01-08,4.269999980926514,4.320000171661377,3.799999952316284,3.950000047683716,1183900
2025-01-10,3.9800000190734863,4.210000038146973,3.890000104904175,4.210000038146973,804300
2025-01-13,4.150000095367432,4.195000171661377,3.7799999713897705,3.8399999141693115,1025900
2025-01-14,4.150000095367432,4.269999980926514,4.010000228881836,4.150000095367432,659900
2025-01-15,4.059999942779541,4.294000148773193,4.014999866485596,4.230000019073486,619900
2025-01-16,4.059999942779541,4.170000076293945,3.984999895095825,4.170000076293945,399300
2025-01-17,3.9749999046325684,4.110000133514404,3.9630000591278076,4.110000133514404,362300
2025-01-21,4.25,4.269999980926514,3.799999952316284,3.9800000190734863,1210400
2025-01-22,4.320000171661377,4.369999885559082,4.179999828338623,4.269999980926514,506300
2025-01-23,4.480000019073486,4.514999866485596,4.159999847412109,4.309999942779541,1141700
2025-01-24,4.409999847412109,4.590000152587891,4.309999942779541,4.440000057220459,406200
2025-01-27,4.269999980926514,4.480000019073486,4.179999828338623,4.28000020980835,406000
2025-01-28,4.269999980926514,4.349999904632568,4.130000114440918,4.260000228881836,294900
2025-01-29,4.21999979019165,4.329999923706055,4.164999961853027,4.239999771118164,277500
2025-01-30,4.25,4.429999828338623,4.21999979019165,4.289999961853027,324100
2025-01-31,4.179999828338623,4.320000171661377,4.114999771118164,4.25,300300
2025-02-03,3.930000066757202,4.110000133514404,3.9200000762939453,4.039999961853027,513500
2025-02-04,3.9800000190734863,4.059999942779541,3.881999969482422,3.940000057220459,436900
2025-02-05,4.159999847412109,4.230000019073486,3.990000009536743,4.010000228881836,407700
2025-02-06,4.119999885559082,4.230000019073486,4.090000152587891,4.170000076293945,241600
2025-02-07,3.744999885559082,4.150000095367432,3.7049999237060547,4.059999942779541,812800
2025-02-10,3.755000114440918,3.7799999713897705,3.630000114440918,3.7799999713897705,602500
2025-02-11,3.490000009536743,3.75,3.25,3.7200000286102295,911800
2025-02-12,3.4800000190734863,3.509999990463257,3.3299999237060547,3.4000000953674316,574900
2025-02-13,3.609999895095825,3.640000104904175,3.4100000858306885,3.5199999809265137,332600
2025-02-14,3.7300000190734863,3.7699999809265137,3.619999885559082,3.640000104904175,290200
2025-02-18,3.5899999141693115,3.9600000381469727,3.565000057220459,3.759999990463257,373500
2025-02-19,3.569999933242798,3.630000114440918,3.5250000953674316,3.5899999141693115,249400
2025-02-20,3.6500000953674316,3.75,3.5199999809265137,3.5899999141693115,243100
2025-02-21,3.4600000381469727,3.7300000190734863,3.4600000381469727,3.700000047683716,294100
2025-02-24,3.359800100326538,3.5,3.255000114440918,3.5,191434
